noisy_path,clean_path,snr_db
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02180.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02180.wav,2.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02181.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02181.wav,14.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02182.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02182.wav,7.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02183.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02183.wav,11.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02184.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02184.wav,0.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02185.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02185.wav,8.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02186.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02186.wav,14.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02187.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02187.wav,11.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02188.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02188.wav,1.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02189.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02189.wav,-2.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02190.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02190.wav,11.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02191.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02191.wav,-1.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02192.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02192.wav,9.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02193.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02193.wav,6.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02194.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02194.wav,2.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02195.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02195.wav,-9.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02196.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02196.wav,6.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02197.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02197.wav,7.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02198.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02198.wav,9.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02199.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02199.wav,-5.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02200.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02200.wav,-6.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02201.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02201.wav,-2.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02202.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02202.wav,3.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02203.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02203.wav,13.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02204.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02204.wav,10.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02205.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02205.wav,3.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02206.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02206.wav,11.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02207.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02207.wav,10.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02208.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02208.wav,8.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02209.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02209.wav,-7.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02210.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02210.wav,4.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02211.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02211.wav,2.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02212.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02212.wav,-4.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02213.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02213.wav,-4.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02214.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02214.wav,5.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02215.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02215.wav,1.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02216.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02216.wav,13.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02217.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02217.wav,-2.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02218.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02218.wav,-4.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02219.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02219.wav,5.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02220.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02220.wav,4.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02221.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02221.wav,-9.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02222.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02222.wav,9.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02223.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02223.wav,1.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02224.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02224.wav,-9.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02225.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02225.wav,-0.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02226.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02226.wav,6.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02227.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02227.wav,-1.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02228.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02228.wav,2.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02229.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02229.wav,7.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02230.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02230.wav,2.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02231.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02231.wav,3.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02232.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02232.wav,-7.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02233.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02233.wav,13.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02234.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02234.wav,14.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02235.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02235.wav,-0.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02236.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02236.wav,-7.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02237.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02237.wav,3.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02238.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02238.wav,-2.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02239.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02239.wav,-10.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02240.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02240.wav,-2.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02241.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02241.wav,8.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02242.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02242.wav,-4.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02243.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02243.wav,-1.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02244.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02244.wav,-2.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02245.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02245.wav,-9.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02246.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02246.wav,8.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02247.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02247.wav,6.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02248.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02248.wav,7.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02249.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02249.wav,-2.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02250.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02250.wav,5.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02251.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02251.wav,-6.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02252.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02252.wav,-5.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02253.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02253.wav,-0.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02254.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02254.wav,8.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02255.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02255.wav,10.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02256.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02256.wav,-2.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02257.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02257.wav,-5.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02258.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02258.wav,5.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02259.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02259.wav,7.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02260.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02260.wav,10.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02261.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02261.wav,5.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02262.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02262.wav,-0.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02263.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02263.wav,-5.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02264.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02264.wav,-1.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02265.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02265.wav,7.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02266.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02266.wav,-8.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02267.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02267.wav,-3.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02268.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02268.wav,-4.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02269.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02269.wav,7.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02270.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02270.wav,-9.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02271.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02271.wav,1.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02272.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02272.wav,-3.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02273.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02273.wav,11.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02274.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02274.wav,-9.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02275.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02275.wav,-6.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02276.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02276.wav,7.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02277.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02277.wav,5.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02278.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02278.wav,12.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02279.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02279.wav,5.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02280.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02280.wav,2.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02281.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02281.wav,4.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02282.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02282.wav,4.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02283.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02283.wav,-9.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02284.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02284.wav,7.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02285.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02285.wav,2.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02286.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02286.wav,-3.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02287.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02287.wav,-7.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02288.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02288.wav,-7.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02289.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02289.wav,5.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02290.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02290.wav,-2.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02291.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02291.wav,0.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02292.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02292.wav,12.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02293.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02293.wav,-2.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02294.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02294.wav,-6.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02295.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02295.wav,7.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02296.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02296.wav,-2.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02297.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02297.wav,11.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02298.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02298.wav,10.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02299.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02299.wav,-8.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02300.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02300.wav,-2.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02301.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02301.wav,0.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02302.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02302.wav,13.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02303.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02303.wav,-2.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02304.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02304.wav,-8.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02305.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02305.wav,14.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02306.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02306.wav,6.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02307.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02307.wav,1.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02308.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02308.wav,-1.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02309.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02309.wav,10.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02310.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02310.wav,4.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02311.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02311.wav,2.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02312.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02312.wav,2.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02313.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02313.wav,-1.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02314.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02314.wav,3.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02315.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02315.wav,-6.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02316.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02316.wav,-4.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02317.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02317.wav,0.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02318.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02318.wav,12.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02319.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02319.wav,10.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02320.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02320.wav,14.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02321.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02321.wav,0.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02322.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02322.wav,2.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02323.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02323.wav,8.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02324.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02324.wav,4.3
